col-coord,row-coord,isTower,filename,h_params,s_params,v_params,r_params,g_params,b_params,dissimilarity_params,contrast_params,homogeneity_params,ASM_params,energy_params,correlation_params
512,325,No,IMG_3663.JPG,0.4873417721518987,0.8876404494382023,0.34901960784313724,10,89,83,"[[128 120]
 [126 124]
 [121 113]]","[[356 250]
 [276 256]
 [249 263]]","[[109.59535282 105.74467409]
 [ 77.71764706  76.03257919]
 [ 50.01764706  54.50078268]]","[[5014 4074]
 [2646 2890]
 [1482 1962]]","[[70.80960387 63.82789359]
 [51.4392846  53.75872022]
 [38.49675311 44.29446918]]","[[0.99999999 0.99999999]
 [0.99999999 0.99999999]
 [0.99999998 0.99999997]]"
533,308,No,IMG_3663.JPG,0.49074074074074076,0.8181818181818182,0.34509803921568627,16,88,84,"[[151 174]
 [135 168]
 [124 154]]","[[689 516]
 [631 502]
 [548 480]]","[[113.11319554  92.39846637]
 [ 88.26429902  67.44214987]
 [ 62.81309532  45.30990088]]","[[5116 4500]
 [3052 2652]
 [1578 1416]]","[[71.52621897 67.08203932]
 [55.24490927 51.49757276]
 [39.72404813 37.62977544]]","[[0.99999998 0.99999999]
 [0.99999997 0.99999998]
 [0.99999994 0.99999995]]"
606,329,No,IMG_3663.JPG,0.49754901960784315,0.7816091954022988,0.3411764705882353,19,87,86,"[[1408 2212]
 [1226 2197]
 [ 990 2150]]","[[ 60840 137130]
 [ 50434 141513]
 [ 45180 138220]]","[[64.42920665 55.25972011]
 [47.26937468 39.28902982]
 [36.94251822 23.25845365]]","[[1544 1570]
 [1290  640]
 [ 712  268]]","[[39.29376541 39.62322551]
 [35.91656999 25.29822128]
 [26.68332813 16.37070554]]","[[0.99999878 0.99999785]
 [0.99999812 0.99999638]
 [0.99999643 0.99999377]]"
683,398,No,IMG_3663.JPG,0.49074074074074076,0.7999999999999999,0.35294117647058826,18,90,86,"[[47 19]
 [31 29]
 [17 29]]","[[71 19]
 [31 29]
 [17 29]]","[[132.9 144.5]
 [110.5 111.5]
 [ 89.5  83.5]]","[[14416 15802]
 [ 8380  9742]
 [ 5880  5094]]","[[120.06664816 125.70600622]
 [ 91.54233993  98.7015704 ]
 [ 76.68115805  71.37226352]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
729,423,No,IMG_3663.JPG,0.4927536231884058,0.7752808988764045,0.34901960784313724,20,89,86,"[[68 60]
 [73 83]
 [68 84]]","[[ 94  74]
 [ 95 101]
 [ 88 108]]","[[122.6 125.4]
 [ 91.7  86.3]
 [ 66.   58.4]]","[[6496 5776]
 [3476 3648]
 [1936 2626]]","[[80.59776672 76.        ]
 [58.95761189 60.39867548]
 [44.         51.2445119 ]]","[[1.         1.        ]
 [1.         1.        ]
 [0.99999999 0.99999999]]"
368,189,No,IMG_3663.JPG,0.5868055555555555,0.3779527559055118,0.996078431372549,158,204,254,"[[ 9 28]
 [15 21]
 [21 21]]","[[ 9 42]
 [15 21]
 [21 21]]","[[149.5 141.4]
 [118.5 115.5]
 [ 87.5  87.5]]","[[17814 17836]
 [11170 11270]
 [ 6174  6174]]","[[133.46909755 133.5514882 ]
 [105.68822072 106.16025622]
 [ 78.57480512  78.57480512]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
393,229,No,IMG_3663.JPG,0.5875420875420875,0.388235294117647,1.0,156,203,255,"[[ 0 28]
 [ 0 28]
 [ 0 28]]","[[ 0 28]
 [ 0 28]
 [ 0 28]]","[[154. 140.]
 [126. 112.]
 [ 98.  84.]]","[[17908 16660]
 [11988 10388]
 [ 7252  5684]]","[[133.82077567 129.0736224 ]
 [109.48972555 101.92153845]
 [ 85.15867542  75.3923073 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
362,197,No,IMG_3663.JPG,0.5868055555555557,0.3794466403162055,0.9921568627450981,157,203,253,"[[ 20 156]
 [ 28  81]
 [ 28 104]]","[[ 26 260]
 [ 38 107]
 [ 38 166]]","[[144.6  86.4]
 [113.   88.1]
 [ 85.   52.2]]","[[6602 3762]
 [3926 2372]
 [2198 1898]]","[[81.25269226 61.3351449 ]
 [62.65780079 48.70318265]
 [46.88283268 43.56604182]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
360,195,No,IMG_3663.JPG,0.5868055555555555,0.3764705882352941,1.0,159,205,255,"[[  3 147]
 [  5  77]
 [  7 105]]","[[  3 231]
 [  5 105]
 [  7 147]]","[[152.5  88.9]
 [123.5  90.3]
 [ 94.5  49.7]]","[[8302 4018]
 [5334 2646]
 [3038 2450]]","[[91.11531156 63.38769597]
 [73.03423855 51.4392846 ]
 [55.11805512 49.49747468]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
370,181,No,IMG_3663.JPG,0.5868055555555555,0.3779527559055118,0.996078431372549,158,204,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
387,166,No,IMG_3663.JPG,0.5868055555555555,0.3764705882352941,1.0,159,205,255,"[[18 22]
 [24 30]
 [24 30]]","[[18 22]
 [24 30]
 [24 30]]","[[145. 143.]
 [114. 111.]
 [ 86.  83.]]","[[15684 15684]
 [ 9850  9716]
 [ 5466  5124]]","[[125.23577764 125.23577764]
 [ 99.24716621  98.56977224]
 [ 73.93240156  71.58212067]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
397,154,No,IMG_3663.JPG,0.5878136200716845,0.3661417322834646,0.996078431372549,161,205,254,"[[39 10]
 [52 10]
 [52 10]]","[[39 10]
 [52 10]
 [52 10]]","[[134.5 149. ]
 [100.  121. ]
 [ 72.   93. ]]","[[10378 12036]
 [ 7010  7796]
 [ 4274  4484]]","[[101.87246929 109.70870522]
 [ 83.72574276  88.29496022]
 [ 65.37583651  66.96267617]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
257,31,No,IMG_3663.JPG,0.5878136200716845,0.3661417322834646,0.996078431372549,161,205,254,"[[ 94 118]
 [ 90 122]
 [ 76  96]]","[[208 182]
 [160 226]
 [112 176]]","[[117.83529412 101.4       ]
 [ 88.          75.4       ]
 [ 63.6         57.43529412]]","[[6358 5180]
 [3310 3236]
 [1946 2044]]","[[79.73706792 71.97221686]
 [57.53259945 56.88585061]
 [44.11349    45.21061822]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
253,43,No,IMG_3663.JPG,0.5878136200716845,0.3661417322834646,0.996078431372549,161,205,254,"[[40 78]
 [46 72]
 [46 72]]","[[ 46 110]
 [ 54 104]
 [ 54 104]]","[[134.6 118.2]
 [103.8  93.2]
 [ 75.8  65.2]]","[[8700 7996]
 [5258 5124]
 [3106 2596]]","[[93.27379053 89.42035562]
 [72.51206796 71.58212067]
 [55.73149917 50.95095681]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
197,43,No,IMG_3663.JPG,0.5904255319148937,0.3715415019762846,0.9921568627450981,159,202,253,"[[4 4]
 [4 4]
 [4 4]]","[[4 4]
 [4 4]
 [4 4]]","[[152. 152.]
 [124. 124.]
 [ 96.  96.]]","[[22516 22516]
 [14900 14900]
 [ 8852  8852]]","[[150.05332386 150.05332386]
 [122.06555616 122.06555616]
 [ 94.08506789  94.08506789]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
205,76,No,IMG_3663.JPG,0.5868055555555557,0.38095238095238093,0.9882352941176471,156,202,252,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
262,54,No,IMG_3663.JPG,0.5878136200716845,0.36758893280632415,0.9921568627450981,160,204,253,"[[25 71]
 [33 63]
 [33 31]]","[[ 29 105]
 [ 37  81]
 [ 37  33]]","[[141.9 121.9]
 [109.9  96.3]
 [ 81.9  82.7]]","[[10454  8914]
 [ 5938  5002]
 [ 3478  3442]]","[[102.24480427  94.41398202]
 [ 77.0584194   70.72481884]
 [ 58.97457079  58.66856058]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
291,45,No,IMG_3663.JPG,0.5878136200716845,0.3661417322834646,0.996078431372549,161,205,254,"[[22 22]
 [24 24]
 [24 24]]","[[22 22]
 [24 24]
 [24 24]]","[[143. 143.]
 [114. 114.]
 [ 86.  86.]]","[[14604 14604]
 [ 9140  9140]
 [ 5236  5236]]","[[120.84701072 120.84701072]
 [ 95.60334722  95.60334722]
 [ 72.36021006  72.36021006]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
320,35,No,IMG_3663.JPG,0.5897435897435898,0.35686274509803917,1.0,164,206,255,"[[ 61  44]
 [ 89  51]
 [115  51]]","[[ 83  56]
 [127  63]
 [157  63]]","[[125.7 133.2]
 [ 85.3 101.7]
 [ 44.7  73.7]]","[[5078 7068]
 [3190 4702]
 [4142 2826]]","[[71.26008701 84.07139823]
 [56.48008499 68.57113095]
 [64.35837164 53.16013544]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
931,101,No,IMG_3663.JPG,0.5833333333333334,0.33725490196078434,1.0,169,212,255,"[[16 46]
 [16 48]
 [16 44]]","[[16 50]
 [16 68]
 [16 72]]","[[146.  131.4]
 [118.  104. ]
 [ 90.   78.8]]","[[14812 12956]
 [ 9500  8388]
 [ 5372  4900]]","[[121.70456031 113.8244262 ]
 [ 97.46794345  91.58602513]
 [ 73.29392881  70.        ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
956,183,No,IMG_3663.JPG,0.5833333333333334,0.33858267716535434,0.996078431372549,168,211,254,"[[60 24]
 [72 40]
 [48 48]]","[[ 84  36]
 [120  60]
 [ 72  72]]","[[126.4 143.2]
 [ 94.8 108. ]
 [ 76.4  76.4]]","[[10468 14284]
 [ 5796  8620]
 [ 4204  4564]]","[[102.3132445  119.51568935]
 [ 76.13146524  92.84395511]
 [ 64.83826031  67.55738302]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
977,273,No,IMG_3663.JPG,0.5842696629213483,0.35039370078740156,0.996078431372549,165,209,254,"[[24 18]
 [40 30]
 [48 36]]","[[24 18]
 [40 30]
 [48 36]]","[[142. 145.]
 [106. 111.]
 [ 74.  80.]]","[[12388 12460]
 [ 7748  7308]
 [ 4804  4468]]","[[111.30139262 111.6243701 ]
 [ 88.02272434  85.48684109]
 [ 69.3108938   66.84309987]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
979,304,No,IMG_3663.JPG,0.5842293906810037,0.3647058823529412,1.0,162,208,255,"[[70 18]
 [42 30]
 [28 42]]","[[112  18]
 [ 42  30]
 [ 42  42]]","[[123.2 145. ]
 [105.  111. ]
 [ 85.4  77. ]]","[[11564 12994]
 [ 6468  7578]
 [ 5096  4018]]","[[107.53604047 113.99122773]
 [ 80.42387705  87.05170877]
 [ 71.38627319  63.38769597]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
973,260,No,IMG_3663.JPG,0.5842696629213483,0.35039370078740156,0.996078431372549,165,209,254,"[[ 9 30]
 [12 30]
 [12 30]]","[[ 9 30]
 [12 30]
 [12 30]]","[[149.5 139. ]
 [120.  111. ]
 [ 92.   83. ]]","[[15898 16276]
 [10170 10116]
 [ 6154  5524]]","[[126.08727136 127.57742747]
 [100.84641788 100.57832769]
 [ 78.44743463  74.3236167 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
946,197,No,IMG_3663.JPG,0.5852272727272728,0.34509803921568627,1.0,167,210,255,"[[36 10]
 [60 10]
 [60 10]]","[[36 10]
 [60 10]
 [60 10]]","[[136. 149.]
 [ 96. 121.]
 [ 68.  93.]]","[[10708 11926]
 [ 7956  7886]
 [ 5044  4694]]","[[103.47946656 109.20622693]
 [ 89.19641248  88.8031531 ]
 [ 71.02112362  68.51277253]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
938,162,No,IMG_3663.JPG,0.5833333333333334,0.33858267716535434,0.996078431372549,168,211,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
915,122,No,IMG_3663.JPG,0.5833333333333334,0.33858267716535434,0.996078431372549,168,211,254,"[[28 34]
 [34 50]
 [34 50]]","[[28 34]
 [34 50]
 [34 50]]","[[140. 137.]
 [109. 101.]
 [ 81.  73.]]","[[10284 11748]
 [ 6260  7476]
 [ 3876  4004]]","[[101.41005867 108.38819124]
 [ 79.12016178  86.46386528]
 [ 62.25752967  63.27716808]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
915,93,No,IMG_3663.JPG,0.5833333333333334,0.33070866141732286,0.996078431372549,170,212,254,"[[30 30]
 [40 40]
 [40 40]]","[[30 30]
 [40 40]
 [40 40]]","[[139. 139.]
 [106. 106.]
 [ 78.  78.]]","[[8716 8716]
 [5396 5396]
 [3284 3284]]","[[93.35952014 93.35952014]
 [73.45747069 73.45747069]
 [57.30619513 57.30619513]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
952,56,No,IMG_3663.JPG,0.5886075949367089,0.30980392156862746,1.0,176,213,255,"[[ 54 113]
 [ 61 117]
 [ 70  88]]","[[110 167]
 [135 205]
 [150 124]]","[[132.45882353 102.9       ]
 [102.61764706  76.3       ]
 [ 70.71764706  57.6       ]]","[[8098 5014]
 [5186 3534]
 [2786 2604]]","[[89.9888882  70.80960387]
 [72.01388755 59.44745579]
 [52.78257288 51.02940329]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
971,97,No,IMG_3663.JPG,0.5833333333333334,0.3294117647058824,1.0,171,213,255,"[[8 3]
 [8 5]
 [8 6]]","[[8 3]
 [8 5]
 [8 6]]","[[150.  152.5]
 [122.  123.5]
 [ 94.   95. ]]","[[21380 21350]
 [13988 13958]
 [ 8164  8318]]","[[146.21901381 146.11639196]
 [118.27087554 118.14397996]
 [ 90.35485598  91.20307012]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
973,141,No,IMG_3663.JPG,0.5833333333333334,0.33725490196078434,1.0,169,212,255,"[[30 12]
 [40 16]
 [40 16]]","[[30 12]
 [40 16]
 [40 16]]","[[139. 148.]
 [106. 118.]
 [ 78.  90.]]","[[13996 13924]
 [ 8996  8756]
 [ 4964  5300]]","[[118.30469137 118.        ]
 [ 94.84724561  93.57350052]
 [ 70.45565982  72.80109889]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
981,181,No,IMG_3663.JPG,0.5833333333333334,0.33858267716535434,0.996078431372549,168,211,254,"[[6 8]
 [8 8]
 [8 8]]","[[6 8]
 [8 8]
 [8 8]]","[[151. 150.]
 [122. 122.]
 [ 94.  94.]]","[[21356 21380]
 [13988 13988]
 [ 8164  8164]]","[[146.1369221  146.21901381]
 [118.27087554 118.27087554]
 [ 90.35485598  90.35485598]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
984,216,No,IMG_3663.JPG,0.5804597701149427,0.3438735177865613,0.9921568627450981,166,211,253,"[[21 21]
 [35 35]
 [49 49]]","[[21 21]
 [35 35]
 [49 49]]","[[143.5 143.5]
 [108.5 108.5]
 [ 73.5  73.5]]","[[12250 12250]
 [ 7350  7350]
 [ 4802  4802]]","[[110.67971811 110.67971811]
 [ 85.732141    85.732141  ]
 [ 69.29646456  69.29646456]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
714,158,No,IMG_3663.JPG,0.5842696629213483,0.34901960784313724,1.0,166,210,255,"[[24 32]
 [40 50]
 [40 50]]","[[24 32]
 [40 50]
 [40 50]]","[[142. 138.]
 [106. 101.]
 [ 78.  73.]]","[[9098 8564]
 [5306 5396]
 [3354 3724]]","[[95.38343672 92.54188241]
 [72.84229541 73.45747069]
 [57.91372894 61.02458521]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
710,164,No,IMG_3663.JPG,0.5842696629213483,0.35039370078740156,0.996078431372549,165,209,254,"[[ 9 15]
 [15 15]
 [15 15]]","[[ 9 15]
 [15 15]
 [15 15]]","[[149.5 146.5]
 [118.5 118.5]
 [ 90.5  90.5]]","[[19438 19546]
 [12546 12546]
 [ 7114  7114]]","[[139.42022809 139.80700984]
 [112.00892822 112.00892822]
 [ 84.34453154  84.34453154]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
708,183,No,IMG_3663.JPG,0.5842696629213483,0.35039370078740156,0.996078431372549,165,209,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
712,183,No,IMG_3663.JPG,0.5842696629213483,0.35039370078740156,0.996078431372549,165,209,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
499,181,No,IMG_3663.JPG,0.5851063829787234,0.3686274509803922,1.0,161,207,255,"[[44 56]
 [56 68]
 [56 68]]","[[44 56]
 [56 68]
 [56 68]]","[[132. 126.]
 [ 98.  92.]
 [ 70.  64.]]","[[5684 6292]
 [3412 4164]
 [2132 2788]]","[[75.3923073  79.32212806]
 [58.41232747 64.52906322]
 [46.17358552 52.80151513]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
502,204,No,IMG_3663.JPG,0.5859649122807018,0.37254901960784315,1.0,160,206,255,"[[3 3]
 [3 3]
 [3 3]]","[[3 3]
 [3 3]
 [3 3]]","[[152.5 152.5]
 [124.5 124.5]
 [ 96.5  96.5]]","[[22810 22810]
 [15138 15138]
 [ 9034  9034]]","[[151.02979838 151.02979838]
 [123.03657993 123.03657993]
 [ 95.04735662  95.04735662]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
535,208,No,IMG_3663.JPG,0.5859649122807018,0.37254901960784315,1.0,160,206,255,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
545,200,No,IMG_3663.JPG,0.5859649122807018,0.37254901960784315,1.0,160,206,255,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
533,168,No,IMG_3663.JPG,0.5860805860805861,0.35686274509803917,1.0,164,208,255,"[[21 12]
 [28 20]
 [28 28]]","[[21 12]
 [28 20]
 [28 28]]","[[143.5 148. ]
 [112.  116. ]
 [ 84.   84. ]]","[[16366 16276]
 [10388 10068]
 [ 5684  5684]]","[[127.92966818 127.57742747]
 [101.92153845 100.33942396]
 [ 75.3923073   75.3923073 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
516,193,No,IMG_3663.JPG,0.5859649122807018,0.37254901960784315,1.0,160,206,255,"[[ 54  51]
 [ 54  85]
 [ 54 102]]","[[ 66  87]
 [ 90 145]
 [ 90 174]]","[[128.2 132.1]
 [102.6  89.5]
 [ 74.6  54.2]]","[[8716 8842]
 [5868 5186]
 [3820 3220]]","[[93.35952014 94.03190948]
 [76.60287201 72.01388755]
 [61.80614856 56.74504384]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
518,214,No,IMG_3663.JPG,0.5859649122807018,0.37401574803149606,0.996078431372549,159,205,254,"[[50 31]
 [78 28]
 [78 28]]","[[62 41]
 [98 28]
 [98 28]]","[[130.2 139.5]
 [ 89.  112. ]
 [ 61.   84. ]]","[[7602 9146]
 [5146 5676]
 [3242 3212]]","[[87.1894489  95.63472173]
 [71.73562574 75.33923281]
 [56.93856338 56.67450926]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
525,229,No,IMG_3663.JPG,0.5859649122807018,0.37401574803149606,0.996078431372549,159,205,254,"[[5 8]
 [6 8]
 [6 8]]","[[5 8]
 [6 8]
 [6 8]]","[[151.5 150. ]
 [123.  122. ]
 [ 95.   94. ]]","[[20774 21380]
 [13718 13988]
 [ 8302  8164]]","[[144.13188405 146.21901381]
 [117.12386606 118.27087554]
 [ 91.11531156  90.35485598]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
639,590,No,IMG_3663.JPG,0.584192439862543,0.38188976377952755,0.996078431372549,157,205,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
639,615,No,IMG_3663.JPG,0.584192439862543,0.38188976377952755,0.996078431372549,157,205,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
643,638,No,IMG_3663.JPG,0.584192439862543,0.38188976377952755,0.996078431372549,157,205,254,"[[44 51]
 [41 77]
 [41 77]]","[[44 51]
 [41 81]
 [41 81]]","[[132.  128.5]
 [105.5  87.9]
 [ 77.5  59.9]]","[[7022 6950]
 [4438 4874]
 [2414 3630]]","[[83.79737466 83.36666   ]
 [66.6183158  69.8140387 ]
 [49.13247399 60.24948133]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
654,671,No,IMG_3663.JPG,0.5875420875420875,0.388235294117647,1.0,156,203,255,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
662,692,No,IMG_3663.JPG,0.5875420875420875,0.388235294117647,1.0,156,203,255,"[[33 15]
 [55 15]
 [55 15]]","[[33 15]
 [55 15]
 [55 15]]","[[137.5 146.5]
 [ 98.5 118.5]
 [ 70.5  90.5]]","[[11374 11626]
 [ 8066  7686]
 [ 4874  4594]]","[[106.64895686 107.82393055]
 [ 89.81091248  87.66983518]
 [ 69.8140387   67.77905281]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
671,715,No,IMG_3663.JPG,0.5875420875420875,0.38976377952755914,0.996078431372549,155,202,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
677,648,No,IMG_3663.JPG,0.5875420875420875,0.388235294117647,1.0,156,203,255,"[[49  6]
 [42 10]
 [42 14]]","[[63  6]
 [42 10]
 [42 14]]","[[130.9 151. ]
 [105.  121. ]
 [ 77.   91. ]]","[[13426 14634]
 [ 7938  9290]
 [ 4018  5194]]","[[115.8706175  120.97107092]
 [ 89.09545443  96.38464608]
 [ 63.38769597  72.06941099]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
673,604,No,IMG_3663.JPG,0.584192439862543,0.38188976377952755,0.996078431372549,157,205,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
664,569,No,IMG_3663.JPG,0.584192439862543,0.38188976377952755,0.996078431372549,157,205,254,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
662,563,No,IMG_3663.JPG,0.584192439862543,0.38188976377952755,0.996078431372549,157,205,254,"[[12  2]
 [12  2]
 [12  2]]","[[12  2]
 [12  2]
 [12  2]]","[[148. 153.]
 [120. 125.]
 [ 92.  97.]]","[[20308 20534]
 [13140 13742]
 [ 7540  8310]]","[[142.50614022 143.29689459]
 [114.62983905 117.22627692]
 [ 86.83317338  91.1592014 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
518,552,No,IMG_3663.JPG,0.584192439862543,0.38188976377952755,0.996078431372549,157,205,254,"[[14  0]
 [14  0]
 [14  0]]","[[14  0]
 [14  0]
 [14  0]]","[[147. 154.]
 [119. 126.]
 [ 91.  98.]]","[[19796 20570]
 [12740 13770]
 [ 7252  8330]]","[[140.6982587  143.42245291]
 [112.87160848 117.34564329]
 [ 85.15867542  91.26883367]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
533,584,No,IMG_3663.JPG,0.584192439862543,0.38188976377952755,0.996078431372549,157,205,254,"[[21  6]
 [14 10]
 [14 14]]","[[35  6]
 [14 10]
 [14 14]]","[[144.9 151. ]
 [119.  121. ]
 [ 91.   91. ]]","[[19698 19650]
 [12642 12602]
 [ 7154  7154]]","[[140.34956359 140.17845769]
 [112.43664883 112.25862996]
 [ 84.58132182  84.58132182]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
535,596,No,IMG_3663.JPG,0.584192439862543,0.38339920948616596,0.9921568627450981,156,204,253,"[[72 60]
 [72 60]
 [48 60]]","[[ 88  78]
 [120  78]
 [ 64  78]]","[[119.6 125.8]
 [ 94.8  97.8]
 [ 75.6  69.8]]","[[5490 6148]
 [4482 3960]
 [2386 2428]]","[[74.09453421 78.40918314]
 [66.94774081 62.92853089]
 [48.84669897 49.27473998]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
545,636,No,IMG_3663.JPG,0.5868055555555555,0.3764705882352941,1.0,159,205,255,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
